Accession	baseMean	mean_leaf_norm	mean_root_norm	foldChange	b	pval	qval
AT1G07940.1	12180.5435021049	14686.1419715387	9676.94503267112	0.658916756451405	-0.601831879487822	3.08189640125254e-13	1.49827223998018e-12
AT1G07950.1	1017.62309800015	637.485880015984	1399.76031598432	2.19575109012489	1.13471452001001	9.67537208451422e-13	4.58362813194164e-12
AT1G07960.3	535.899742590958	240.026728241609	833.772756940308	3.47366629978408	1.79645916718295	7.3851915149734e-17	4.20983139281659e-16
AT1G07960.1	79.2962324674591	37.2553075820288	123.337157352889	3.31059291568926	1.72708962184238	0.00123568059597732	0.00299133263916239
AT1G07960.2	75.8237258319794	65.8436052100771	87.8038464538817	1.3335212458938	0.415240810341749	0.364518364518421	0.512345115244999
AT1G07970.1	293.638301513112	358.155193024317	231.121410001906	0.645310788460951	-0.63193394988097	0.020034533548986	0.0400900534230895
AT1G07980.1	205.935482675397	190.072147443001	223.798817907794	1.17744141326602	0.235655276489123	0.485267123080537	0.642230410874579
AT1G07985.1	104.301956973166	137.249898734904	73.3540152114282	0.534455878565785	-0.903857242173964	0.0437892350956103	0.0815398744111206
AT1G07990.1	1668.08126500916	2014.55834079752	1323.60418922081	0.65701953744205	-0.605991823043459	3.68692430284896e-06	1.16732832928751e-05
AT1G08000.2	15.4059314210191	16.9875844350871	15.8242784069512	0.931520220983676	-0.102341008064801	0.965545234474772	1
AT1G08000.1	160.134159428497	202.483124931493	119.7851939255	0.591581120481163	-0.757352083394969	0.0343773932557183	0.0654937138319519
AT1G08010.2	90.8928814552067	132.374253024302	51.4115098861116	0.388379981087963	-1.3644592554316	0.194963863377846	0.304045882788876
AT1G08010.1	367.706280921922	595.261735397013	142.150826446831	0.238803904222103	-2.06610167136747	6.48390579246918e-16	3.54486263653934e-15
AT1G08030.1	633.013538742379	665.409356432256	602.6177210525	0.90563457701222	-0.142999053754048	0.429237088379301	0.583119617030655
AT1G08040.1	158.057188183394	139.51395148848	178.600424878308	1.28016175423901	0.356326112799228	0.546883005909294	0.70376987670676
AT1G08040.2	287.787042828702	282.724925114789	294.849160542616	1.0428835038966	0.0605780094996675	0.779278052793977	0.904210903404474
AT1G08050.1	142.914908236796	70.7400712576974	217.089745215895	3.06883695981962	1.61769200080346	3.9976856712517e-05	0.000115266662677705
AT1G08060.1	695.11464377176	1029.80635257548	362.422934968039	0.35193309311177	-1.50662691435062	6.80346303244163e-05	0.000191110165192061
AT1G08060.2	296.643948656863	423.445529715877	171.842367597849	0.40581929797004	-1.30109062352443	0.126997068844507	0.210444431556348
AT1G08110.2	52.1724884462053	81.319777437268	25.0251994551427	0.307738169530133	-1.7002246990656	0.0219531702583577	0.0435855721795051
AT1G08110.3	1674.66217630799	2041.26375011322	1310.06060250277	0.641788990976843	-0.639829052539901	1.45957782391718e-06	4.78689051017071e-06
AT1G08110.1	151.525141321053	114.076813279874	190.973469362232	1.67407787675223	0.743366642458705	0.431668282037432	0.585760799731138
AT1G08110.4	113.28716948957	175.847471515354	52.7268674637855	0.299844331052447	-1.73771439785433	5.29870555698343e-05	0.000150626280604899
AT1G08125.1	304.218117836175	411.025799357316	199.410436315034	0.485153089238763	-1.04348803576133	0.000110596802009744	0.000304092045149983
AT1G08125.3	0.649708080814477	2.29941616162895	1	0.434893003140232	-1.20126759697545	0.782709035544295	0.906587419979546
AT1G08125.2	16.9311595575489	20.5743953688125	15.2879237462853	0.743055796889145	-0.428457546474969	0.772678181215771	0.899555406868138
AT1G08130.1	1219.82670432946	1548.27932310908	893.374085549849	0.577010925751999	-0.793329458202057	9.50904175452852e-08	3.40620042993948e-07
AT1G08160.1	117.754305441228	91.8109114893336	145.697699393123	1.58693228320743	0.666240567514498	0.12021865565636	0.200580602262653
AT1G08165.1	35.2093709287626	30.4917631292673	41.926978728258	1.37502638173175	0.45945929894889	0.563488917405383	0.719906471251418
AT1G08180.1	156.8942869408	139.527301656889	176.261272224711	1.26327442824168	0.337168077966855	0.350102439008228	0.495665563989545
AT1G08190.1	4831.21262245548	5027.41431748434	4637.01092742663	0.922345093242074	-0.116621462280485	0.226268587929363	0.344769501853613
AT1G08200.1	12464.6584422892	11957.5747308502	12973.7421537283	1.08498106394906	0.117669863697244	0.168266871240357	0.26789227588639
AT1G08210.1	474.487038665067	575.839641925004	375.13443540513	0.651456426568817	-0.618259409225763	0.00376025302401519	0.00850970152995773
AT1G08220.1	100.487140160943	59.9455378813651	143.028742440522	2.38597813107595	1.25458081992632	0.00646327031164053	0.0140783891186884
AT1G08220.2	14.7239507709804	22.7960873039714	8.65181423798937	0.379530667812546	-1.3977116281835	0.296360629912328	0.432067854383967
AT1G08230.2	170.205289997048	219.186674853837	123.223905140258	0.562187027210614	-0.830877931803847	0.0221920454617234	0.0439925940892118
AT1G08250.1	667.47958687218	505.98084974129	830.978324003071	1.64231180770567	0.715728061783543	0.000113016362855415	0.00031029813863118
AT1G08260.1	509.815432620444	732.478747560884	289.152117680003	0.394758371683635	-1.3409582330871	4.98422183779642e-10	2.05928352634639e-09
AT1G08270.2	28.1081593021617	33.5295508755484	24.6867677287751	0.736268965260076	-0.441695203656636	0.619553804480711	0.773043754582207
AT1G08270.1	9.45446381700447	10.601795305126	10.3071323288829	0.972206313387261	-0.0406655920477238	1	1
AT1G08290.1	42.0051764218687	12.6642757000166	73.3460771437209	5.7915729948634	2.53395523831506	0.000562000153925147	0.00142674757651025
AT1G08310.1	230.06200262927	59.586865333091	402.537139925448	6.75546762990908	2.75605563986923	4.59009392737945e-17	2.63362721363335e-16
AT1G08310.2	14.4511335619151	1	29.9022671238303	29.9022671238303	4.90218296540816	0.00181418821883361	0.00429822444055019
AT1G08315.1	279.68089280103	197.358012400183	364.003773201877	1.84438305176983	0.883138313846666	0.0017086861316132	0.00406293729749824
AT1G08320.2	488.670217278685	8.6309497999669	970.709484757404	112.468442900818	6.81337644759872	9.0963257067783e-105	2.52913679218857e-103
AT1G08320.1	275.143039230685	6.09213458394481	546.193943877425	89.655593840107	6.48632169419536	1.26665500888634e-36	1.26257278740282e-35
AT1G08320.3	30.8709803402753	4.57339444447962	59.168566236071	12.9375602639067	3.69349367767222	0.00253969158696982	0.00588991532434798
AT1G08340.1	392.426057835867	60.1360597367784	726.716055934956	12.0845306313028	3.59508953414377	2.33681532363243e-40	2.52371392201408e-39
AT1G08350.1	3.25887468667045	7.51774937334089	1	0.133018533917366	-2.9103008196287	0.23891346194529	0.360702681388809
AT1G08350.2	611.708549556957	382.446073049313	842.971026064601	2.20415657387573	1.14022671044754	5.81717053607139e-09	2.26161394898741e-08
AT1G08360.1	7931.89856300578	4891.76088153787	10974.0362444737	2.24337135649682	1.16566845672864	1.62210045471893e-38	1.67816859722833e-37
AT1G08370.1	1166.83092857503	1414.44612145704	921.215735693024	0.651290792712604	-0.618626263425429	4.5641642656091e-05	0.000130648950661662
AT1G08380.1	26189.0945398801	51709.1627853357	671.026294424411	0.0129769321002178	-6.26790683624853	0	0
AT1G08390.1	42.6722134668754	47.6698499450542	39.6745769886966	0.832278201723454	-0.264862243012682	0.683074220438882	0.82830496653421
AT1G08400.1	290.647664793456	268.082234831531	315.213094755381	1.17580747173892	0.233651850729878	0.388102077283517	0.539145953705873
AT1G08410.1	465.657638634294	479.665246117133	453.650031151455	0.945763810957183	-0.0804481558316319	0.715777603672446	0.855904875602231
AT1G08420.1	1454.07119450417	1833.60303206291	1076.53935694542	0.587116915777703	-0.76828027125031	2.91575848551341e-08	1.08253408959698e-07
AT1G08420.2	236.181059069831	270.910377027097	203.451741112565	0.750992794536679	-0.413129029139918	0.321628243955772	0.462449181903113
AT1G08430.1	1228.04686505626	46.5900652286122	2411.50366488391	51.7600405376325	5.69376684211381	2.73784289464877e-190	1.62543780628371e-188
AT1G08450.1	1518.30363794323	1572.44802698193	1466.15924890453	0.932405538209485	-0.10097052121892	0.511840182078894	0.669293851438632
AT1G08450.2	392.628502576965	359.375180360479	427.881824793452	1.19062708883862	0.251721623675338	0.607621161596477	0.762431792544554
AT1G08460.1	655.342814691632	661.446204750157	651.239424633107	0.984568994358498	-0.0224357873576066	1	1
AT1G08465.1	231.253524703676	459.407863208429	5.09918619892287	0.0110994752316841	-6.49336472027534	8.04906632295395e-52	1.10759927473699e-50
AT1G08470.1	416.95923837509	390.33701461325	445.581462136929	1.14153012769854	0.190968936222881	0.373122537060512	0.522111381254078
AT1G08480.1	1877.03184016014	925.152013473206	2830.91166684707	3.05994217773927	1.61350439125878	3.79721853096718e-26	2.92700384033134e-25
AT1G08490.1	882.214640433563	1334.26483055335	432.164450313774	0.323897055830023	-1.6263927405509	1.81295516829693e-21	1.21168386685415e-20
AT1G08500.1	769.357805197974	250.041185040057	1290.67442535589	5.16184733786605	2.36788747421754	2.05227195324298e-36	2.0362826667145e-35
AT1G08510.1	6140.74380369194	7937.55779903466	4345.92980834921	0.547514729137185	-0.8690303185437	1.54323793154761e-20	1.00273413019225e-19
AT1G08520.1	4369.89452872087	8212.98643988283	528.802617558904	0.0643861549546706	-3.95710569282647	8.87815005931084e-264	7.98664607136065e-262
AT1G08530.1	661.978898103323	726.640126934915	599.317669271731	0.824779209207382	-0.277920128756817	0.546892582250094	0.70376987670676
AT1G08540.1	1734.06878338922	3292.49007652182	177.647490256624	0.0539553608751618	-4.21208988022312	5.50389693741107e-168	2.74560757361635e-166
AT1G08550.2	434.82794871701	852.574403205678	19.0814942283414	0.0223810310942893	-5.48157968695678	6.01613999435374e-21	3.95094330266204e-20
AT1G08550.1	611.66602291113	1167.17602174863	58.1560240736285	0.0498262669811369	-4.32694969942864	1.08891757580294e-25	8.26808470287593e-25
AT1G08560.1	577.893743307719	513.782664608217	644.00482200722	1.25345767066373	0.325913277101529	0.0931120490945824	0.160159628937848
AT1G08570.4	46.4365956309759	55.364200570615	39.5089906913368	0.713619817212831	-0.486772415450757	0.714006973564835	0.854172860329994
AT1G08570.2	18.829053745207	38.658107490414	1	0.0258677950090539	-5.27269910695734	0.10478235079402	0.177878036698161
AT1G08570.3	551.084649122777	790.555825365591	313.613472879964	0.396699970852702	-1.33387980340534	0.00425104228797029	0.00953138624011565
AT1G08570.1	2195.73704687267	2896.39264496137	1497.08144878397	0.51687793482984	-0.952104478966333	1.22393089201031e-15	6.61901011124641e-15
AT1G08580.1	464.838436894074	279.15048392843	652.526389859718	2.33754346643732	1.22499319205077	2.84724190086611e-08	1.05770053455304e-07
AT1G08590.1	831.412031815417	331.34430805561	1333.47975557522	4.02445348586287	2.00879288092457	3.47668831035277e-29	2.91068452896897e-28
AT1G08600.1	71.7676942532198	64.3670077963698	81.1683807100699	1.26102460699824	0.334596427964279	0.86284787378988	0.964876715723507
AT1G08600.4	11.4324848072756	1	23.8649696145512	23.8649696145512	4.5768225944049	0.00539488100816029	0.0119118004310583
AT1G08600.3	1011.47400874657	1247.79964944749	777.148368045657	0.622815023541454	-0.68312434936679	0.00352906765651863	0.00802341586008419
AT1G08600.2	39.830690614861	80.661381229722	1	0.012397506523624	-6.33380620527049	0.0728662781222722	0.128885205992418
AT1G08610.1	238.64115005483	348.755880568648	130.526419541012	0.374262992578614	-1.41787569442631	3.62165113722659e-06	1.14722123177364e-05
AT1G08620.2	1303.7944253532	1552.55469253764	1057.03415816876	0.680835376202461	-0.554622093489383	0.000139015879932561	0.00037832403425877
AT1G08620.1	3.96254665895878	1	8.92509331791756	8.92509331791756	3.15786725357794	0.212341306356488	0.326767944080317
AT1G08630.2	129.622664544529	260.245329089058	1	0.00384252813873863	-8.02372845988721	2.71637370408397e-13	1.32513498633208e-12
AT1G08630.3	59.1462849730469	119.292569946094	1	0.00838275175437901	-6.89836037835909	9.48765398020482e-05	0.000262916258219261
AT1G08630.4	36.9790786987738	74.9581573975477	1	0.0133407761705828	-6.22801358435601	2.46273888474322e-11	1.09498145238275e-10
AT1G08630.5	9.41368347459294	12.3698914142533	8.45747553493253	0.683714614114344	-0.548533832229426	0.786275750810627	0.909632116939522
AT1G08630.1	3.8661724791853	8.73234495837061	1	0.114516776967385	-3.12636912298796	0.0972521918242324	0.166399627475867
AT1G08640.1	946.64468558284	1433.32701783148	461.962353334202	0.322300736389605	-1.63352061023047	2.15610225797627e-22	1.48220619872522e-21
AT1G08650.2	10.0949119379898	2.4548955954128	19.7349282805668	8.03900920163095	3.00701770190457	0.034440621966369	0.0655987799623362
AT1G08650.1	1957.67741431057	446.057366020345	3471.2974626008	7.78217719745597	2.96017383034682	8.82976665559453e-97	2.22802387055503e-95
AT1G08660.1	298.719846030383	254.244009886557	345.19568217421	1.35773378624824	0.441200635025011	0.106313398238725	0.180071924782502
AT1G08660.2	599.514487038444	687.587954853538	513.44101922335	0.746727768569938	-0.421345713340697	0.0725949195693308	0.128461203847756
AT1G08670.1	219.529117021151	9.25154829100765	431.806685751293	46.6739914410869	5.54454694307718	3.47696198799342e-42	3.95219952957951e-41
AT1G08680.2	160.312793969386	204.956161424667	117.669426514105	0.574119976175272	-0.8005758406584	0.020578681991578	0.0410776751906383
AT1G08680.1	0.136639539964096	1	1.27327907992819	1.27327907992819	0.348548666765475	1	1
AT1G08680.4	573.659833700552	747.39833705733	401.921330343773	0.537760536003097	-0.894964209147881	1.00615016776304e-05	3.06862572296251e-05
AT1G08700.1	841.455231764349	969.159287836923	715.751175691775	0.738527902146269	-0.437275666750887	0.0117494259203341	0.0244795410767209
AT1G08710.1	118.946475457921	98.9595936363133	140.933357279529	1.42415052549098	0.510101639915597	0.210854813555489	0.32481903468595
AT1G08710.2	39.3073110043624	61.208763593513	19.4058584152117	0.317043790397171	-1.65724597431556	0.0237917705769706	0.0468538365721798
AT1G08720.1	856.052044298276	1004.51579791505	709.588290681501	0.70639833853714	-0.501446145144255	0.00279442420687904	0.00645256869442526
AT1G08750.1	19.8460725382219	18.4245862046008	23.267558871843	1.26285380922329	0.336687639192177	0.720349120675946	0.860088835550168
AT1G08750.3	372.756209299342	343.504610330346	404.007808268338	1.17613503900226	0.234053714012915	0.351715459115214	0.497493773020018
AT1G08760.1	561.833569430261	552.899658813964	572.767480046558	1.03593386415758	0.0509319017720422	0.810162385318051	0.927454295798212
AT1G08770.1	955.258935460702	520.386499392696	1392.13137152871	2.67518733317133	1.41963992148547	6.02783397268198e-18	3.57606701247437e-17
AT1G08780.1	319.535127685793	216.079950292149	424.990305079438	1.96681970957895	0.975864717648292	0.000223980199762677	0.000595574960066562
AT1G08800.1	202.756488760825	55.7809075934128	351.732069928238	6.30559962365643	2.65663356848254	2.42061795704968e-06	7.79238383774667e-06
AT1G08800.2	1581.53822917638	1125.97793114578	2039.09852720698	1.81095780903274	0.856752935350324	1.74594944629439e-10	7.40398384283237e-10
AT1G08810.2	28.2041746883942	57.4083493767884	1	0.017419069017935	-5.8431886702639	8.15940339355385e-09	3.14325771299717e-08
AT1G08810.1	265.171750509275	522.219512187816	10.1239888307345	0.0193864621954099	-5.68880663742942	9.33450249701925e-52	1.2812255646268e-50
AT1G08820.2	2007.05174401839	1460.23291545263	2555.87057258414	1.75031705253124	0.807616275591527	3.28464958215863e-11	1.44989799076528e-10
AT1G08820.1	18.1920374561189	15.8980394499729	22.486035462265	1.4143904682727	0.500180457399925	0.585839335048539	0.741604911737012
AT1G08830.2	87.4765441045604	1	175.953088209121	175.953088209121	7.45904702528819	0.00426232234020734	0.00955403906669197
AT1G08830.1	2877.72455638732	2101.53589743411	3655.91321534052	1.73963871842696	0.798787723745007	7.6565727636009e-13	3.65281622591361e-12
AT1G08845.1	125.410829551958	117.099400098002	135.722259005914	1.1590346226567	0.212923663142546	0.569596716979514	0.725996051018867
AT1G08880.1	1856.49533533382	1579.61262189959	2135.37804876804	1.35183653204803	0.434920707343499	0.000733163393707737	0.00183107599866637
AT1G08890.1	745.206361878158	626.298335979142	866.114387777174	1.38291024903189	0.467707528521486	0.00817250404092149	0.0175240718870205
AT1G08900.1	149.108979115189	241.748435869765	58.4695223606127	0.24186101618507	-2.04774984433277	9.94379059272599e-05	0.000274815777260292
AT1G08900.2	447.988212370781	701.661412168895	196.315012572668	0.27978596110315	-1.83760452107304	1.74283323134669e-06	5.67688156348883e-06
AT1G08900.3	53.5570438454818	105.927855051538	3.18623263942553	0.0300792708195149	-5.05508659609098	0.185706447970006	0.291922014513091
AT1G08910.1	458.227209298196	733.94778543129	184.506633165102	0.251389317915416	-1.99200474710935	7.19955827623497e-18	4.26030712501331e-17
AT1G08920.1	396.71566770552	210.057885061041	585.373450349999	2.78672447920674	1.47857037160882	0.000192110173767023	0.000515516269466541
AT1G08920.3	1008.43280449215	774.426360799216	1244.43924818508	1.60691746972663	0.684295835003276	0.0065722923103209	0.0142985993687728
AT1G08930.1	113.965009156297	63.0585162310405	166.871502081554	2.64629604461596	1.40397446683511	0.156001247800198	0.251209427396808
AT1G08930.2	6069.92953754792	4293.26831881166	7848.59075628418	1.82811559247166	0.870357295457917	6.40619717296031e-21	4.20285359983609e-20
AT1G08940.1	165.64719529452	84.9782045953655	248.316185993675	2.92211617291827	1.54701353569151	2.50662580829012e-05	7.38705093361548e-05
AT1G08960.1	357.136422387525	475.268640036688	241.004204738362	0.507090484067617	-0.979684893480786	7.90515017638372e-05	0.000220720275107954
AT1G08970.1	283.670557567738	227.791229407838	341.549885727638	1.49939875479633	0.584384109145898	0.0422254713582728	0.0789039750480412
AT1G08970.3	15.3891304648327	31.7782609296653	1	0.031468053025724	-4.98996827002069	0.115451956596457	0.193492402872991
AT1G08970.4	143.396793881784	151.673366326299	137.120221437269	0.904049437013738	-0.145526427795107	0.714833890122012	0.854890769466277
AT1G08970.2	1300.70620563323	1002.74309025009	1600.66932101636	1.59629055196695	0.674723270439193	0.00462637024976789	0.010318067018832
AT1G08980.1	1470.14639414248	2677.30146539758	264.991322887388	0.0989770208219853	-3.33676257159519	1.5424786218788e-105	4.31084279221292e-104
AT1G08990.1	700.756339504593	12.8871605680943	1390.62551844109	107.907828966139	6.75365572930762	9.79760654134893e-142	3.84272068152544e-140
AT1G09000.1	231.083412307382	102.667053719212	361.499770895551	3.52108839009085	1.81602144371486	8.07387111680808e-09	3.11104609063055e-08
AT1G09010.1	2364.24133218023	3418.6243048499	1311.85835951056	0.38373867454504	-1.38180392269462	3.10856541285329e-31	2.72692225236117e-30
AT1G09020.1	1518.43771419286	1938.17499683862	1100.7004315471	0.567905598484381	-0.816276960786428	2.16658384237436e-09	8.6321681923737e-09
AT1G09060.3	67.1693949324415	101.371268378095	34.9675214867882	0.344945091900855	-1.53556136182771	0.320388291633507	0.460871379176214
AT1G09060.1	364.227839982515	555.601359343475	174.854320621556	0.314711830129739	-1.66789668381149	0.125729321583174	0.208660042846156
AT1G09060.2	923.952948445908	1423.77168282937	426.134214062449	0.299299543038825	-1.7403380187113	3.03473721675155e-05	8.87411828301537e-05
AT1G09070.1	5546.46480757101	9142.88824076905	1952.04137437298	0.213503799124289	-2.22766635324297	1.05685425276101e-48	1.37230475243558e-47
AT1G09090.2	406.535194159761	8.75731964397703	806.313068675545	92.0730430606239	6.52470692400139	4.49738777603217e-86	1.00656559632422e-84
AT1G09090.1	23.4288925738901	1	47.8577851477803	47.8577851477803	5.58068172556543	3.43457515735205e-07	1.18179517095791e-06
AT1G09100.1	938.146437785679	566.341874310831	1311.95100126053	2.31653540161941	1.21196873000792	1.3524621909403e-13	6.70552819095971e-13
AT1G09130.2	177.212974323766	346.192059311317	10.2338893362143	0.0295613058155425	-5.08014619052077	3.12681416684774e-06	9.96597213351462e-06
AT1G09130.1	2858.04175815205	4941.41469789096	776.668818413133	0.157175397309726	-2.66955268490573	1.16829595384289e-111	3.49359218241692e-110
AT1G09130.3	1.99641466507917	4.99282933015834	1	0.20028723873249	-2.3198575918788	0.352056035538418	0.497888766890655
AT1G09140.1	286.112412561082	114.121362912382	460.103462209783	4.03170318394316	2.01138943079825	2.25528739612278e-12	1.05351637211e-11
AT1G09140.2	2175.90522494981	2748.33622445439	1605.47422544523	0.584162232830139	-0.775559006610644	1.183713215617e-10	5.06804043205826e-10
AT1G09150.1	615.341851593033	580.150435096527	652.533268089539	1.12476562735141	0.169624411678692	0.401334371037211	0.552986282805101
AT1G09155.1	86.3360067311483	10.4172062815684	164.254807180728	15.7676446775707	3.97889526574704	1.37441718038369e-12	6.47341521870346e-12
AT1G09160.1	825.409348897227	986.655983206977	666.162714587477	0.675172224083834	-0.566672540665667	0.153194267746547	0.247523948707355
AT1G09160.2	804.620386350067	991.720445060722	619.520327639412	0.624692503542648	-0.678781877560752	0.0303016277173741	0.0583899222762548
AT1G09170.1	138.908890058404	16.432019436726	263.385760680082	16.0288126297738	4.00259565346883	5.37380886991695e-19	3.31524397892388e-18
AT1G09190.1	26.6363345856848	31.6794498498944	23.5932193214751	0.744748391568225	-0.425174992195103	0.632981690154298	0.784463455493849
AT1G09195.1	132.023042027231	154.386778715766	111.659305338696	0.723243960833372	-0.467445723344476	0.255715326398211	0.382002632355762
AT1G09195.2	73.818018877429	86.4369276275949	63.1991101272631	0.731158682543071	-0.451743548252876	0.352100292202132	0.497929672063414
AT1G09200.1	1920.41909854546	1327.74017749219	2515.09801959873	1.89426972402778	0.921641769988983	2.67103219836896e-13	1.30360340610207e-12
AT1G09210.1	4605.88075016873	3563.87490103738	5649.88659930009	1.58532124616818	0.664775214682199	1.614903555269e-11	7.2476496624324e-11
AT1G09230.1	290.133828132956	431.880096306054	150.387559959858	0.348216000797789	-1.52194559740885	4.89675033717446e-08	1.790787918916e-07
AT1G09240.1	51.9298301266312	103.163483091614	2.69617716164861	0.0261349954542954	-5.25787328140732	1.30419572733467e-11	5.88164924943665e-11
AT1G09250.1	740.836194298985	932.653365406334	551.019023191636	0.590807950338088	-0.759238854708562	2.60187914595103e-05	7.65085342853673e-05
AT1G09270.1	684.412250361683	535.508686199077	835.315814524288	1.55985483718887	0.64141177561817	0.213558980549535	0.328414716402466
AT1G09270.2	47.7900930360002	52.1077581907556	45.4724278812448	0.872661374430651	-0.19650615260432	0.864461447373535	0.965768640249959
AT1G09270.3	2262.67976351915	1929.6965264519	2597.6630005864	1.34615104757569	0.428840299518887	0.00293901925631605	0.006765285678258
AT1G09280.1	586.984918654783	637.150041793142	538.819795516423	0.845671757314829	-0.241830296773675	0.222463273882456	0.33997622679213
AT1G09290.1	308.20968627364	292.017489549765	326.401882997515	1.11774771949709	0.160594602401605	0.56767642691191	0.723974707978491
AT1G09300.2	114.807631120508	122.26127709272	109.353985148296	0.894428618354482	-0.160961745148166	0.705320029362301	0.846430950576133
AT1G09300.1	255.938078608032	181.178314363372	332.697842852691	1.83630057505354	0.876802225770875	0.00217974242296276	0.00510251100596235
AT1G09310.1	9458.31042781658	18737.548421045	181.072434588143	0.00966361396482222	-6.69322146060344	0	0
AT1G09320.1	107.487240881539	110.393329594619	106.581152168459	0.965467320895575	-0.0507006671767743	0.927447377026725	1
AT1G09330.1	1414.61085844778	970.392925275703	1860.82879161985	1.91760341934806	0.939304386623716	3.48516849121791e-11	1.53632206803721e-10
AT1G09340.1	10890.1698954394	21509.922727781	272.4170630979	0.0126647160264347	-6.30304146107389	0	0
AT1G09350.1	458.926310731411	389.065122250726	530.787499212096	1.36426389531272	0.448122737935709	0.0431646184566366	0.0805014060977013
AT1G09380.1	27.0707886445998	25.6442346761158	30.4973426130837	1.18924752476579	0.250049022557598	0.788268073054283	0.91135340070625
AT1G09390.1	911.924896975124	1384.89207056489	440.957723385354	0.318405840251139	-1.65106129661861	2.24400998102402e-22	1.5419852757883e-21
AT1G09410.1	35.9719414368859	40.6785404898788	33.2653423838931	0.817761453171355	-0.290248034748913	0.714276028503931	0.854389320198469
AT1G09415.1	149.399877745998	228.733907199989	72.0658482920061	0.315064124834788	-1.6662826054304	1.1255505232659e-05	3.41833472767793e-05
AT1G09420.1	255.763704072169	409.613334510591	103.914073633747	0.253688210023495	-1.97887162213856	6.27859841831235e-11	2.73467655089449e-10
AT1G09420.2	54.1049422967031	30.5492370786459	79.6606475147603	2.60761495646134	1.38273085522288	0.171443224471196	0.272255193872962
AT1G09430.1	2553.78941372704	1799.58816271373	3309.99066474035	1.83930453273763	0.879160365827641	4.87387604183151e-14	2.46433043859608e-13
AT1G09440.1	187.63326981049	246.109555810121	131.156983810858	0.532921134976362	-0.908006045199144	0.00913298222665609	0.0194143874982429
AT1G09450.1	104.274339056554	129.049488763737	81.4991893493707	0.631534383670275	-0.663066811705571	0.130647998772068	0.215611025516968
AT1G09460.1	413.358753860688	276.951435658039	551.766072063336	1.99228457058666	0.994423731367913	2.5218107068578e-05	7.42886454147379e-05
AT1G09470.2	14.2344188590802	8.26885261255907	22.1999851056013	2.6847721377792	1.42479964886402	0.236380258066769	0.357443140283029
AT1G09470.1	97.4619333225549	123.106482493616	73.8173841514943	0.599622234802479	-0.737874213528681	0.110746533132039	0.186588516911179
AT1G09490.1	566.121169125232	765.050079285283	369.192258965181	0.482572669373597	-1.0511818844222	1.92939558156592e-07	6.77520777588163e-07
AT1G09490.2	140.835173886531	189.810735148963	93.859612624099	0.494490538432603	-1.0159851781233	0.0109418457741521	0.0229278901481217
AT1G09520.1	611.190541622672	658.15215139075	566.228931854593	0.860331354471891	-0.217035677650613	0.292941435765185	0.427697770765429
AT1G09530.1	648.0066048813	1145.67374033836	152.339469424243	0.132969329801739	-2.91083457732293	6.34707172943767e-44	7.51718287430665e-43
AT1G09530.2	1065.27755848027	2087.34807737649	45.2070395840489	0.0216576430514972	-5.5289799432706	4.45599078385492e-168	2.22628154931828e-166
AT1G09540.1	145.9184512549	30.6570028317233	263.179899678076	8.58465849132983	3.10176074311911	6.60261986680701e-14	3.31919628753185e-13
AT1G09560.1	3570.98124052917	466.20804182913	6677.7544392292	14.3235505184114	3.84031724673486	7.48799291521862e-63	1.23751943980521e-61
AT1G09570.1	7597.61264383932	13172.0789807603	2025.14630691838	0.15374538141446	-2.7013850230406	1.0201451022261e-29	8.65218391088868e-29
AT1G09570.2	4622.78900757216	7149.41579993776	2098.16221520655	0.293473239481304	-1.76869913849505	1.70613061517288e-09	6.82767612171774e-09
AT1G09575.1	290.984622141172	429.904808429377	154.064435852967	0.358368719847143	-1.48048337738814	9.41657546325961e-08	3.3749397215468e-07
AT1G09580.1	628.257853047801	306.386032305279	952.129673790323	3.10761449086437	1.63580754408854	2.31650727708943e-16	1.29169941317787e-15
AT1G09590.1	7084.81218892994	3376.08458024246	10795.5397976174	3.19765087071429	1.6770124295671	2.80414944297076e-73	5.30989814346796e-72
AT1G09610.1	22.5032205324854	17.338602109728	29.6678389552428	1.7110859784133	0.774912253991001	0.41899873780934	0.572004272348878
AT1G09620.1	4645.49971788691	6619.54701970622	2673.4524160676	0.40387241122524	-1.30802849687299	1.30664680033437e-39	1.38535275353767e-38
AT1G09630.1	773.470890419751	503.170902883333	1045.77087795617	2.0783611929139	1.05544639819955	2.43838102324113e-09	9.67576047528784e-09
AT1G09640.1	6862.79641424268	5143.15410034686	8584.43872813849	1.66910004262939	0.739070429643446	1.86443605812412e-05	5.55686132411719e-05
AT1G09640.2	5265.25488901927	4107.01268796404	6425.4970900745	1.56451844156824	0.645718664268988	0.00467944876790753	0.0104307158169948
AT1G09645.1	861.436012521159	583.830795654359	1141.04122938796	1.95440397779819	0.966728705037843	2.18066807396118e-08	8.15678365605727e-08
AT1G09660.2	24.7169300029941	31.9976258282772	19.436234177711	0.607427384832241	-0.719216143459563	0.565542612383788	0.721990578550338
AT1G09660.1	665.265897300738	561.220943560104	771.310851041372	1.37434438235423	0.458743559076433	0.0184094615561094	0.0371034111608423
AT1G09680.1	32.4701381734743	32.0260251530174	34.9142511939313	1.09018371861991	0.124571279596144	0.878636527456257	0.972058430485159
AT1G09690.1	10712.5890825454	7864.1268883435	13563.0512767474	1.72467350404163	0.786323272799411	3.26561202190419e-20	2.0979376935972e-19
